source_symbol,symbol,status,row_count,min_timestamp,max_timestamp,exchange_timezone,last_fetch_at,error_message
INTC,INTC,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.491276+00:00,
BAC,BAC,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.706623+00:00,
ABBV,ABBV,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.647411+00:00,
CVX,CVX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.740236+00:00,
LRCX,LRCX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.775557+00:00,
GE,GE,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.924848+00:00,
ARM,ARM,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.859731+00:00,
KO,KO,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.994789+00:00,
AMAT,AMAT,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.879281+00:00,
UNH,UNH,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.879281+00:00,
PG,PG,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.955231+00:00,
NFLX,NFLX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:44.954232+00:00,
MS,MS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.053126+00:00,
HSBC,HSBC,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.153516+00:00,
PLTR,PLTR,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.150518+00:00,
MRK,MRK,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.279391+00:00,
HD,HD,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.253307+00:00,
BABA,BABA,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.301914+00:00,
PM,PM,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.356151+00:00,
RY,RY,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.388741+00:00,
GS,GS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.231272+00:00,
AZN,AZN,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.328068+00:00,
NVS,NVS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.419289+00:00,
DELL,DELL,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.462025+00:00,
TXN,TXN,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.590361+00:00,
IBM,IBM,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.496695+00:00,
WFC,WFC,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.556873+00:00,
KLAC,KLAC,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.635894+00:00,
GEV,GEV,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.636895+00:00,
RTX,RTX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.693364+00:00,
QCOM,QCOM,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.820703+00:00,
C,C,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.819693+00:00,
LIN,LIN,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.743224+00:00,
SNDK,SNDK,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.905846+00:00,
MRVL,MRVL,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.867765+00:00,
SHEL,SHEL,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.716297+00:00,
PANW,PANW,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.978999+00:00,
MUFG,MUFG,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:45.905846+00:00,
SAP,SAP,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.038555+00:00,
MCD,MCD,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.274106+00:00,
TM,TM,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.241947+00:00,
BHP,BHP,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.180243+00:00,
AXP,AXP,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.222411+00:00,
TMUS,TMUS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.370511+00:00,
TTE,TTE,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.275105+00:00,
ADI,ADI,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.395142+00:00,
NVO,NVO,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.424082+00:00,
ANET,ANET,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.532481+00:00,
TD,TD,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.604287+00:00,
PEP,PEP,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.578207+00:00,
VZ,VZ,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.646012+00:00,
STX,STX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.682093+00:00,
SAN,SAN,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.805583+00:00,
APP,APP,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.781856+00:00,
AMGN,AMGN,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.702709+00:00,
WDC,WDC,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.949998+00:00,
TJX,TJX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.872695+00:00,
TMO,TMO,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.027437+00:00,
NEE,NEE,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:46.873695+00:00,
CRWD,CRWD,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.177736+00:00,
DIS,DIS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.119309+00:00,
RIO,RIO,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.120827+00:00,
APH,APH,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.191427+00:00,
SCHW,SCHW,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.476269+00:00,
BLK,BLK,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.387458+00:00,
BA,BA,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.348386+00:00,
UNP,UNP,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.386459+00:00,
T,T,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.370445+00:00,
GILD,GILD,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.570907+00:00,
DE,DE,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.637558+00:00,
ABT,ABT,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.615000+00:00,
BUD,BUD,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.687731+00:00,
ISRG,ISRG,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.801651+00:00,
ETN,ETN,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.720282+00:00,
GLW,GLW,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.744679+00:00,
CRM,CRM,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.775014+00:00,
PFE,PFE,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.921910+00:00,
SMFG,SMFG,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.875784+00:00,
UBER,UBER,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.982349+00:00,
SCCO,SCCO,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.035263+00:00,
UBS,UBS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.104014+00:00,
SHOP,SHOP,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.068321+00:00,
COP,COP,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:47.982349+00:00,
BX,BX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.161619+00:00,
PLD,PLD,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.193178+00:00,
HON,HON,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.303242+00:00,
WELL,WELL,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.135571+00:00,
BTI,BTI,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.267569+00:00,
DHR,DHR,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.343171+00:00,
BKNG,BKNG,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.405524+00:00,
SONY,SONY,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.499804+00:00,
CB,CB,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.498802+00:00,
SPGI,SPGI,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.343171+00:00,
BBVA,BBVA,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.565491+00:00,
UL,UL,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.595822+00:00,
ENB,ENB,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.596825+00:00,
LMT,LMT,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.669694+00:00,
CVS,CVS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.731883+00:00,
MO,MO,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.804112+00:00,
PDD,PDD,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.804112+00:00,
PGR,PGR,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.852686+00:00,
HDB,HDB,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.902268+00:00,
SYK,SYK,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.047220+00:00,
MFG,MFG,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:48.988474+00:00,
LOW,LOW,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.012560+00:00,
NOW,NOW,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.069260+00:00,
VRT,VRT,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.171073+00:00,
BMO,BMO,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.135466+00:00,
BMY,BMY,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.101828+00:00,
VRTX,VRTX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.222391+00:00,
PH,PH,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.345501+00:00,
COF,COF,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.270996+00:00,
BP,BP,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.303697+00:00,
FTNT,FTNT,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.378851+00:00,
PBR,PBR,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.499939+00:00,
ACN,ACN,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.497927+00:00,
SNY,SNY,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.572362+00:00,
NEM,NEM,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.608936+00:00,
EQIX,EQIX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.675552+00:00,
ADBE,ADBE,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.675552+00:00,
MDT,MDT,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.830982+00:00,
GSK,GSK,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.906856+00:00,
CDNS,CDNS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.958318+00:00,
MAR,MAR,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.883813+00:00,
SBUX,SBUX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.674553+00:00,
PWR,PWR,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:49.906856+00:00,
SPOT,SPOT,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.051147+00:00,
SO,SO,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.079307+00:00,
CM,CM,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.213375+00:00,
TT,TT,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.112267+00:00,
HWM,HWM,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.179002+00:00,
BN,BN,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.250951+00:00,
BNY,BNY,success,131,2026-05-22 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.341828+00:00,
IBN,IBN,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.381177+00:00,
DUK,DUK,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.419506+00:00,
CNQ,CNQ,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.463588+00:00,
MCK,MCK,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.462083+00:00,
BNS,BNS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.311448+00:00,
EQNR,EQNR,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.590100+00:00,
ADP,ADP,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.522395+00:00,
CME,CME,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.643702+00:00,
GD,GD,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.545951+00:00,
UPS,UPS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.745677+00:00,
ELV,ELV,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.670154+00:00,
CEG,CEG,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.708185+00:00,
FCX,FCX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.770767+00:00,
AMT,AMT,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.805361+00:00,
CMI,CMI,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.850591+00:00,
JCI,JCI,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.986449+00:00,
PNC,PNC,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.900005+00:00,
WMB,WMB,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.986449+00:00,
WM,WM,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:50.948692+00:00,
MNST,MNST,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.098020+00:00,
ING,ING,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.153117+00:00,
CSX,CSX,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.126577+00:00,
USB,USB,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.220261+00:00,
RACE,RACE,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.280092+00:00,
CMCSA,CMCSA,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.195729+00:00,
SNPS,SNPS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.252523+00:00,
NET,NET,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.073502+00:00,
HCA,HCA,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.350676+00:00,
BCS,BCS,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.426331+00:00,
NOK,NOK,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.391276+00:00,
ABNB,ABNB,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.459384+00:00,
DDOG,DDOG,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.551268+00:00,
NGG,NGG,success,755,2026-03-16 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:33:51.675026+00:00,
