graph_layer,factor_name,label_horizon,label_variant,sample_size,rank_ic,top_decile_mean,bottom_decile_mean,top_bottom_spread,top_decile_hit_rate,layer_role,score,confidence_bucket,research_action
large_trade_alignment_graph,community_avg_weight_feature,1m,member_weight,49,0.0913314604287391,0.0003148038580991,-0.0003815403473367,0.0006963442054358,1.0,sparse_event_flag,0.15516941172062979,ignore,ignore_sparse
large_trade_alignment_graph,community_avg_weight_feature,1m,top10_member,49,0.0913314604287391,0.0003148038580991,-0.0003815403473367,0.0006963442054358,1.0,sparse_event_flag,0.15516941172062979,ignore,ignore_sparse
large_trade_alignment_graph,community_avg_weight_feature,1m,top5_member,49,0.0913314604287391,0.0003148038580991,-0.0003815403473367,0.0006963442054358,1.0,sparse_event_flag,0.15516941172062979,ignore,ignore_sparse
large_trade_alignment_graph,community_avg_weight_feature,1m,core_weighted,49,0.0866056480780957,0.0002924437056508,-0.0004337366458714,0.0007261803515223,1.0,sparse_event_flag,0.14714039829076597,ignore,ignore_sparse
dtw_return_similarity_graph,edge_density_feature,30m,equal_weight,4207,-0.0388310314550017,0.000218548722581,0.000168071369346,5.047735323494712e-05,0.5190476190476191,weak_pair_candidate,0.1407265987114263,usable,keep_for_next_round
dtw_return_similarity_graph,edge_density_feature,30m,member_weight,4207,-0.0388310314550017,0.000218548722581,0.000168071369346,5.047735323494712e-05,0.5190476190476191,weak_pair_candidate,0.1407265987114263,usable,keep_for_next_round
dtw_return_similarity_graph,edge_density_feature,30m,core_weighted,4207,-0.0380680501607306,0.0002051690234905,0.0001412459949567,6.392302853379649e-05,0.5214285714285715,weak_pair_candidate,0.13796149671954028,usable,keep_for_next_round
dtw_return_similarity_graph,edge_density_feature,30m,top10_member,4207,-0.0372951116334664,0.000218548722581,0.0001282959781002,9.025274448073811e-05,0.5190476190476191,weak_pair_candidate,0.13516030896121461,usable,keep_for_next_round
flow_alignment_graph,community_member_count,15m,equal_weight,26980,0.0277929584745796,5.654187278614714e-05,-0.0001437779358304,0.0002003198086166,0.5114899925871016,event_alignment_layer,0.1231522121581467,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,15m,member_weight,26980,0.0277929584745796,5.654187278614714e-05,-0.0001437779358304,0.0002003198086166,0.5114899925871016,event_alignment_layer,0.1231522121581467,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,15m,equal_weight,26980,0.0277929584745796,5.654187278614714e-05,-0.0001437779358304,0.0002003198086166,0.5114899925871016,event_alignment_layer,0.1231522121581467,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,15m,member_weight,26980,0.0277929584745796,5.654187278614714e-05,-0.0001437779358304,0.0002003198086166,0.5114899925871016,event_alignment_layer,0.1231522121581467,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,15m,core_weighted,26980,0.0271406103484308,6.17462436672247e-05,-0.0001590505519152,0.0002207967955824,0.508524833209785,event_alignment_layer,0.12026161974762925,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,15m,core_weighted,26980,0.0271406103484308,6.17462436672247e-05,-0.0001590505519152,0.0002207967955824,0.508524833209785,event_alignment_layer,0.12026161974762925,strong_sample,keep_for_next_round
dtw_return_similarity_graph,edge_density_feature,30m,top5_member,4207,-0.032703546096711,0.000218548722581,8.382413566235796e-05,0.0001347245869186,0.5190476190476191,weak_pair_candidate,0.11852012773149445,usable,keep_for_next_round
return_corr_graph,community_member_count,15m,core_weighted,24538,0.0250007499390531,-1.1142890982100896e-05,-0.0001373675106815,0.0001262246196994,0.5295556461475744,beta_context_layer,0.10974971364056585,strong_sample,keep_for_next_round
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,core_weighted,1640,0.0337858824803857,0.000714039845768,-0.0007781713536234,0.0014922111993915,0.5304878048780488,pair_flow_leadlag_candidate,0.10862528068113943,watch,watch
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,equal_weight,1640,0.033508914453612,0.0006689654807569,-0.0007773382700056,0.0014463037507626,0.5304878048780488,pair_flow_leadlag_candidate,0.10773479840158197,watch,watch
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,member_weight,1640,0.033508914453612,0.0006689654807569,-0.0007773382700056,0.0014463037507626,0.5304878048780488,pair_flow_leadlag_candidate,0.10773479840158197,watch,watch
return_corr_graph,community_member_count,15m,equal_weight,24538,0.0243735034555439,-2.097269982613948e-05,-0.0001322783573069,0.0001113056574807,0.5258866693844272,beta_context_layer,0.106996191361634,strong_sample,keep_for_next_round
return_corr_graph,community_member_count,15m,member_weight,24538,0.0243735034555439,-2.097269982613948e-05,-0.0001322783573069,0.0001113056574807,0.5258866693844272,beta_context_layer,0.106996191361634,strong_sample,keep_for_next_round
dtw_return_similarity_graph,edge_density_feature,5m,top5_member,4431,0.0271928367690987,0.0002698374207289,-0.0004292155670567,0.0006990529877856,0.5417607223476298,weak_pair_candidate,0.09916139181076795,usable,keep_for_next_round
dtw_return_similarity_graph,edge_density_feature,5m,core_weighted,4431,0.0270575138688051,0.0002824068059365,-0.0003697325618659,0.0006521393678025,0.5395033860045146,weak_pair_candidate,0.09866792335615523,usable,keep_for_next_round
dtw_return_similarity_graph,edge_density_feature,5m,equal_weight,4431,0.0260423445190743,0.0002698374207289,-0.0003670943727872,0.0006369317935161,0.5417607223476298,weak_pair_candidate,0.09496600705747277,usable,keep_for_next_round
dtw_return_similarity_graph,edge_density_feature,5m,member_weight,4431,0.0260423445190743,0.0002698374207289,-0.0003670943727872,0.0006369317935161,0.5417607223476298,weak_pair_candidate,0.09496600705747277,usable,keep_for_next_round
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,top10_member,1640,0.0293007429314502,0.0005982051866187,-0.0007773382700056,0.0013755434566243,0.5,pair_flow_leadlag_candidate,0.0942050700301363,watch,watch
dtw_return_similarity_graph,edge_density_feature,5m,top10_member,4431,0.0257880435107848,0.0002698374207289,-0.0003571377198226,0.0006269751405515,0.5417607223476298,weak_pair_candidate,0.09403867306378204,usable,keep_for_next_round
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,top5_member,1640,0.0289639237484353,0.0005967868139899,-0.0007904729785399,0.0013872597925299,0.5,pair_flow_leadlag_candidate,0.0931221597845618,watch,watch
flow_alignment_graph,community_member_count,15m,top10_member,26802,0.0178898164146729,0.0001243145250653,-0.0002129258426699,0.0003372403677353,0.5033582089552239,event_alignment_layer,0.07921938819031607,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,15m,top10_member,26802,0.0178898164146729,0.0001243145250653,-0.0002129258426699,0.0003372403677353,0.5033582089552239,event_alignment_layer,0.07921938819031607,strong_sample,keep_for_next_round
volume_expansion_graph,edge_density_feature,1m,top5_member,29182,0.0176448561349221,0.0005322770059426,-0.0001432340142437,0.0006755110201863,0.5322138450993832,theme_candidate_layer,0.07878657532928914,strong_sample,prioritize_for_next_round
dtw_trade_flow_similarity_graph,edge_density_feature,1m,top10_member,1640,0.0243534290136698,0.0001513436910426,-8.372881856456975e-05,0.0002350725096071,0.5060975609756098,pair_flow_leadlag_candidate,0.07829891859991714,watch,watch
dtw_trade_flow_similarity_graph,community_avg_weight_feature,30m,equal_weight,1638,-0.0241798718191757,-0.0003780044476491,-0.0009108911023293,0.0005328866546802,0.50920245398773,pair_flow_leadlag_candidate,0.07772810704995463,watch,watch
dtw_trade_flow_similarity_graph,community_avg_weight_feature,30m,member_weight,1638,-0.0241798718191757,-0.0003780044476491,-0.0009108911023293,0.0005328866546802,0.50920245398773,pair_flow_leadlag_candidate,0.07772810704995463,watch,watch
dtw_trade_flow_similarity_graph,community_avg_weight_feature,30m,core_weighted,1638,-0.0240353677484566,-0.0004079607341629,-0.0008538354240968,0.0004458746899338,0.5030674846625767,pair_flow_leadlag_candidate,0.07726358730551573,watch,watch
dtw_trade_flow_similarity_graph,community_avg_weight_feature,30m,top10_member,1638,-0.0226342441554131,-0.0003733908869077,-0.0009108911023293,0.0005375002154216,0.5153374233128835,pair_flow_leadlag_candidate,0.07275956489196703,watch,watch
dtw_return_similarity_graph,community_quality_score,1m,top10_member,4442,0.0196020322617908,0.0004963989158408,0.0002524959256689,0.0002439029901718,0.5135135135135135,weak_pair_candidate,0.07150186877271766,usable,keep_for_next_round
return_corr_graph,community_member_count,30m,core_weighted,24347,0.0162460195555795,2.491330022288122e-05,-0.000174041969383,0.0001989552696059,0.5086277732128184,beta_context_layer,0.0712625684392251,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,30m,equal_weight,26903,0.0160671408446999,9.27637803726994e-05,-0.0003199286295372,0.0004126924099099,0.5059479553903345,event_alignment_layer,0.07117449131436926,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,30m,member_weight,26903,0.0160671408446999,9.27637803726994e-05,-0.0003199286295372,0.0004126924099099,0.5059479553903345,event_alignment_layer,0.07117449131436926,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,30m,equal_weight,26903,0.0160671408446999,9.27637803726994e-05,-0.0003199286295372,0.0004126924099099,0.5059479553903345,event_alignment_layer,0.07117449131436926,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,30m,member_weight,26903,0.0160671408446999,9.27637803726994e-05,-0.0003199286295372,0.0004126924099099,0.5059479553903345,event_alignment_layer,0.07117449131436926,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,30m,core_weighted,26903,0.0159997924188767,0.0001098769425982,-0.0003235550122047,0.000433431954803,0.5022304832713754,event_alignment_layer,0.07087615012254664,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,30m,core_weighted,26903,0.0159997924188767,0.0001098769425982,-0.0003235550122047,0.000433431954803,0.5022304832713754,event_alignment_layer,0.07087615012254664,strong_sample,keep_for_next_round
return_corr_graph,community_member_count,30m,equal_weight,24347,0.0158419854408017,4.617690218790209e-06,-0.0001594916143163,0.0001641093045351,0.5053410024650781,beta_context_layer,0.06949028762559982,strong_sample,keep_for_next_round
return_corr_graph,community_member_count,30m,member_weight,24347,0.0158419854408017,4.617690218790209e-06,-0.0001594916143163,0.0001641093045351,0.5053410024650781,beta_context_layer,0.06949028762559982,strong_sample,keep_for_next_round
dtw_return_similarity_graph,community_avg_weight_feature,1m,top5_member,4442,0.0189397978905728,0.0004110165693534,-0.00049409605685,0.0009051126262035,0.5180180180180181,weak_pair_candidate,0.06908625214301181,usable,keep_for_next_round
dtw_return_similarity_graph,community_avg_weight_feature,1m,core_weighted,4442,0.0187779977432706,0.0004421690664436,-0.0004900902611152,0.0009322593275589,0.5112612612612613,weak_pair_candidate,0.0684960575782187,usable,keep_for_next_round
dtw_return_similarity_graph,community_avg_weight_feature,1m,equal_weight,4442,0.0186007089093582,0.0004110165693534,-0.00049409605685,0.0009051126262035,0.5180180180180181,weak_pair_candidate,0.06784936529815434,usable,keep_for_next_round
dtw_return_similarity_graph,community_avg_weight_feature,1m,member_weight,4442,0.0186007089093582,0.0004110165693534,-0.00049409605685,0.0009051126262035,0.5180180180180181,weak_pair_candidate,0.06784936529815434,usable,keep_for_next_round
dtw_trade_flow_similarity_graph,community_avg_weight_feature,30m,top5_member,1638,-0.0210110652683227,-0.0003663617681905,-0.0009108911023293,0.0005445293341388,0.5030674846625767,pair_flow_leadlag_candidate,0.06754172820364623,watch,watch
dtw_return_similarity_graph,community_avg_weight_feature,1m,top10_member,4442,0.0182389825714544,0.0004110165693534,-0.00049409605685,0.0009051126262035,0.5180180180180181,weak_pair_candidate,0.06652990470350728,usable,keep_for_next_round
dtw_return_similarity_graph,community_quality_score,1m,core_weighted,4442,0.0182321854758406,0.0005161969674671,0.0002462461836761,0.000269950783791,0.509009009009009,weak_pair_candidate,0.066505111098838,usable,keep_for_next_round
dtw_return_similarity_graph,community_quality_score,1m,equal_weight,4442,0.0181542554949676,0.0004963989158408,0.0002474658717293,0.0002489330441115,0.5135135135135135,weak_pair_candidate,0.06622084775351623,usable,keep_for_next_round
dtw_return_similarity_graph,community_quality_score,1m,member_weight,4442,0.0181542554949676,0.0004963989158408,0.0002474658717293,0.0002489330441115,0.5135135135135135,weak_pair_candidate,0.06622084775351623,usable,keep_for_next_round
dtw_return_similarity_graph,community_quality_score,1m,top5_member,4442,0.0180529296826341,0.0004963989158408,0.0002454734281071,0.0002509254877337,0.5135135135135135,weak_pair_candidate,0.06585124398794744,usable,keep_for_next_round
volume_expansion_graph,edge_density_feature,1m,core_weighted,29183,0.014705879156355,0.0005472071992449,2.8009530656776536e-05,0.0005191976685882,0.5328992460589445,theme_candidate_layer,0.06566388008925512,strong_sample,prioritize_for_next_round
volume_expansion_graph,edge_density_feature,1m,equal_weight,29183,0.0147017057143117,0.0005389549666523,2.8793218457683834e-05,0.0005101617481946,0.5328992460589445,theme_candidate_layer,0.06564524506614791,strong_sample,prioritize_for_next_round
volume_expansion_graph,edge_density_feature,1m,member_weight,29183,0.0147017057143117,0.0005389549666523,2.8793218457683834e-05,0.0005101617481946,0.5328992460589445,theme_candidate_layer,0.06564524506614791,strong_sample,prioritize_for_next_round
dtw_trade_flow_similarity_graph,edge_density_feature,1m,equal_weight,1640,0.0202910233521638,0.0001513436910426,-5.35577390547023e-05,0.0002049014300973,0.5060975609756098,pair_flow_leadlag_candidate,0.06523784329789054,watch,watch
dtw_trade_flow_similarity_graph,edge_density_feature,1m,member_weight,1640,0.0202910233521638,0.0001513436910426,-5.35577390547023e-05,0.0002049014300973,0.5060975609756098,pair_flow_leadlag_candidate,0.06523784329789054,watch,watch
flow_alignment_graph,flow_breadth_expansion,30m,top5_member,25912,0.0146267113283169,5.24779815738963e-05,-0.0001794629643689,0.0002319409459428,0.5082979544577383,event_alignment_layer,0.06455524926776889,strong_sample,keep_for_next_round
volume_expansion_graph,edge_density_feature,1m,top10_member,29183,0.0140401886984759,0.0005389549666523,4.386161645891632e-05,0.0004950933501934,0.5328992460589445,theme_candidate_layer,0.06269147579176401,strong_sample,prioritize_for_next_round
flow_alignment_graph,community_member_count,15m,top5_member,26603,0.0140923896016163,9.835955572887812e-05,-0.0002358371684426,0.0003341967241714,0.4812030075187969,event_alignment_layer,0.06235807623315204,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,15m,top5_member,26603,0.0140923896016163,9.835955572887812e-05,-0.0002358371684426,0.0003341967241714,0.4812030075187969,event_alignment_layer,0.06235807623315204,strong_sample,keep_for_next_round
dtw_trade_flow_similarity_graph,edge_density_feature,1m,core_weighted,1640,0.0190583113423303,0.0001459679443145,-5.6052192348290336e-05,0.0002020201366628,0.5060975609756098,pair_flow_leadlag_candidate,0.06127454033710764,watch,watch
volume_expansion_graph,feature_coverage_ratio,5m,top5_member,28935,0.0119753342621842,0.0001250780282134,9.24775068718971e-05,3.2600521341555585e-05,0.5019011406844106,theme_candidate_layer,0.05342721727682518,strong_sample,prioritize_for_next_round
flow_alignment_graph,flow_layer_participation_ratio,30m,equal_weight,26903,-0.0119372795187421,5.7099354331457306e-05,4.047800440417237e-05,1.662134992728494e-05,0.4933085501858736,event_alignment_layer,0.05287996200669248,strong_sample,keep_for_next_round
flow_alignment_graph,flow_layer_participation_ratio,30m,member_weight,26903,-0.0119372795187421,5.7099354331457306e-05,4.047800440417237e-05,1.662134992728494e-05,0.4933085501858736,event_alignment_layer,0.05287996200669248,strong_sample,keep_for_next_round
return_corr_graph,community_member_count,1m,top5_member,24710,0.0117377141149883,0.0001551874815719,0.000119615487022,3.557199454988353e-05,0.5163901254552813,beta_context_layer,0.051562490722915154,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,5m,equal_weight,27044,0.0112207379716871,-1.0343271424545351e-05,-0.000111358682535,0.0001010154111105,0.4918639053254438,event_alignment_layer,0.049731286735140365,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,5m,member_weight,27044,0.0112207379716871,-1.0343271424545351e-05,-0.000111358682535,0.0001010154111105,0.4918639053254438,event_alignment_layer,0.049731286735140365,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,5m,equal_weight,27044,0.0112207379716871,-1.0343271424545351e-05,-0.000111358682535,0.0001010154111105,0.4918639053254438,event_alignment_layer,0.049731286735140365,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,5m,member_weight,27044,0.0112207379716871,-1.0343271424545351e-05,-0.000111358682535,0.0001010154111105,0.4918639053254438,event_alignment_layer,0.049731286735140365,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,5m,top10_member,27025,0.0107614083591607,8.975138206622924e-05,-5.2882208813550137e-05,0.0001426335908797,0.5074019245003701,event_alignment_layer,0.0476922134117948,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,5m,top10_member,27025,0.0107614083591607,8.975138206622924e-05,-5.2882208813550137e-05,0.0001426335908797,0.5074019245003701,event_alignment_layer,0.0476922134117948,strong_sample,keep_for_next_round
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,equal_weight,1639,0.0148078132033403,0.0007667526355011,-3.984050199001823e-05,0.0008065931374911,0.5337423312883436,pair_flow_leadlag_candidate,0.047604807179798043,watch,watch
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,member_weight,1639,0.0148078132033403,0.0007667526355011,-3.984050199001823e-05,0.0008065931374911,0.5337423312883436,pair_flow_leadlag_candidate,0.047604807179798043,watch,watch
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,core_weighted,1639,0.014804921458752,0.0008184838609401,-2.966615706710747e-05,0.0008481500180072,0.5337423312883436,pair_flow_leadlag_candidate,0.04759551067249822,watch,watch
flow_alignment_graph,community_member_count,1m,equal_weight,27127,0.0106591787515157,6.815214543734768e-05,-0.0001513456058123,0.0002194977512497,0.5051622418879056,event_alignment_layer,0.04725659256273908,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,1m,member_weight,27127,0.0106591787515157,6.815214543734768e-05,-0.0001513456058123,0.0002194977512497,0.5051622418879056,event_alignment_layer,0.04725659256273908,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,1m,equal_weight,27127,0.0106591787515157,6.815214543734768e-05,-0.0001513456058123,0.0002194977512497,0.5051622418879056,event_alignment_layer,0.04725659256273908,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,1m,member_weight,27127,0.0106591787515157,6.815214543734768e-05,-0.0001513456058123,0.0002194977512497,0.5051622418879056,event_alignment_layer,0.04725659256273908,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,5m,top5_member,26971,0.0106244121500246,0.0001013278862865,-0.0001028958125246,0.0002042236988112,0.4957360029662588,event_alignment_layer,0.04707584751723708,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,5m,top5_member,26971,0.0106244121500246,0.0001013278862865,-0.0001028958125246,0.0002042236988112,0.4957360029662588,event_alignment_layer,0.04707584751723708,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,1m,core_weighted,27127,0.0103855590550858,6.753178276789601e-05,-0.0001655951745613,0.0002331269573292,0.5051622418879056,event_alignment_layer,0.04604352213651234,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,1m,core_weighted,27127,0.0103855590550858,6.753178276789601e-05,-0.0001655951745613,0.0002331269573292,0.5051622418879056,event_alignment_layer,0.04604352213651234,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,5m,core_weighted,27044,0.0102399427768987,-1.0943156506571409e-05,-0.0001207587351378,0.0001098155786312,0.4907544378698225,event_alignment_layer,0.04538431711660501,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,5m,core_weighted,27044,0.0102399427768987,-1.0943156506571409e-05,-0.0001207587351378,0.0001098155786312,0.4907544378698225,event_alignment_layer,0.04538431711660501,strong_sample,keep_for_next_round
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,top5_member,1639,0.0140305008109565,0.000722539071607,-6.362271900293053e-06,0.0007289013435073,0.5276073619631901,pair_flow_leadlag_candidate,0.045105869217131736,watch,watch
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,1m,top10_member,1640,-0.0136816601167692,0.0003944924738845,-0.0002794064208761,0.0006738988947607,0.5304878048780488,pair_flow_leadlag_candidate,0.04398802284447652,watch,watch
volume_expansion_graph,community_avg_weight_feature,30m,top10_member,26027,0.0098657204165363,0.0013518336014413,0.0011268237133886,0.0002250098880527,0.4823212913143735,theme_candidate_layer,0.043561504429445806,strong_sample,prioritize_for_next_round
flow_alignment_graph,community_member_count,30m,top10_member,26322,0.009068757177777,0.0001410025124262,-0.0002939594482033,0.0004349619606296,0.4848024316109423,event_alignment_layer,0.04008694823976091,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,30m,top10_member,26322,0.009068757177777,0.0001410025124262,-0.0002939594482033,0.0004349619606296,0.4848024316109423,event_alignment_layer,0.04008694823976091,strong_sample,keep_for_next_round
flow_alignment_graph,community_member_count,30m,top5_member,25912,0.00892221051585,0.0001673113411219,-0.0006462964010263,0.0008136077421482,0.4862987263604786,event_alignment_layer,0.03937833399057608,strong_sample,keep_for_next_round
flow_alignment_graph,flow_member_count_z,30m,top5_member,25912,0.00892221051585,0.0001673113411219,-0.0006462964010263,0.0008136077421482,0.4862987263604786,event_alignment_layer,0.03937833399057608,strong_sample,keep_for_next_round
